Level,X,Y,height
0,141,177,3
0,141,177,4
0,141,177,5
0,141,177,6
0,141,177,7
0,141,177,8
0,141,177,9
0,141,177,10
0,141,177,11
0,142,150,0
0,142,150,1
0,142,150,2
0,142,150,3
0,142,150,4
0,142,150,5
0,142,150,6
0,142,150,7
0,142,150,8
0,142,150,9
0,142,150,10
0,142,150,11
0,142,151,0
0,142,151,1
0,142,151,2
0,142,151,3
0,142,151,4
0,142,151,5
0,142,151,6
0,142,151,7
0,142,151,8
0,142,151,9
0,142,151,10
0,142,151,11
0,142,152,0
0,142,152,1
0,142,152,2
0,142,152,3
0,142,152,4
0,142,152,5
0,142,152,6
0,142,152,7
0,142,152,8
0,142,152,9
0,142,152,10
0,142,152,11
0,142,153,0
0,142,153,1
0,142,153,2
0,142,153,3
0,142,153,4
0,142,153,5
0,142,153,6
0,142,153,7
0,142,153,8
0,142,153,9
0,142,153,10
0,142,153,11
0,142,154,0
0,142,154,1
0,142,154,2
0,142,154,3
0,142,154,4
0,142,154,5
0,142,154,6
0,142,154,7
0,142,154,8
0,142,154,9
0,142,154,10
0,142,154,11
0,142,155,0
0,142,155,1
0,142,155,2
0,142,155,3
0,142,155,4
0,142,155,5
0,142,155,6
0,142,155,7
0,142,155,8
0,142,155,9
0,142,155,10
0,142,155,11
0,142,156,0
0,142,156,1
0,142,156,2
0,142,156,3
0,142,156,4
0,142,156,5
0,142,156,6
0,142,156,7
0,142,156,8
0,142,156,9
0,142,156,10
0,142,156,11
0,142,157,0
0,142,157,1
0,142,157,2
0,142,157,3
0,142,157,4
0,142,157,5
0,142,157,6
0,142,157,7
0,142,157,8
0,142,157,9
0,142,157,10
0,142,157,11
0,142,158,0
0,142,158,1
0,142,158,2
0,142,158,3
0,142,158,4
0,142,158,5
0,142,158,6
0,142,158,7
0,142,158,8
0,142,158,9
0,142,158,10
0,142,158,11
0,142,159,0
0,142,159,1
0,142,159,2
0,142,159,3
0,142,159,4
0,142,159,5
0,142,159,6
0,142,159,7
0,142,159,8
0,142,159,9
0,142,159,10
0,142,159,11
0,142,160,0
0,142,160,1
0,142,160,2
0,142,160,3
0,142,160,4
0,142,160,5
0,142,160,6
0,142,160,7
0,142,160,8
0,142,160,9
0,142,160,10
0,142,160,11
0,142,161,0
0,142,161,1
0,142,161,2
0,142,161,3
0,142,161,4
0,142,161,5
0,142,161,6
0,142,161,7
0,142,161,8
0,142,161,9
0,142,161,10
0,142,161,11
0,142,162,0
0,142,162,1
0,142,162,2
0,142,162,3
0,142,162,4
0,142,162,5
0,142,162,6
0,142,162,7
0,142,162,8
0,142,162,9
0,142,162,10
0,142,162,11
0,142,163,0
0,142,163,1
0,142,163,2
0,142,163,3
0,142,163,4
0,142,163,5
0,142,163,6
0,142,163,7
0,142,163,8
0,142,163,9
0,142,163,10
0,142,163,11
0,142,164,0
0,142,164,1
0,142,164,2
0,142,164,3
0,142,164,4
0,142,164,5
0,142,164,6
0,142,164,7
0,142,164,8
0,142,164,9
0,142,164,10
0,142,164,11
0,142,165,0
0,142,165,1
0,142,165,2
0,142,165,3
0,142,165,4
0,142,165,5
0,142,165,6
0,142,165,7
0,142,165,8
0,142,165,9
0,142,165,10
0,142,165,11
0,142,166,0
0,142,166,1
0,142,166,2
0,142,166,3
0,142,166,4
0,142,166,5
0,142,166,6
0,142,166,7
0,142,166,8
0,142,166,9
0,142,166,10
0,142,166,11
0,142,167,0
0,142,167,1
0,142,167,2
0,142,167,3
0,142,167,4
0,142,167,5
0,142,167,6
0,142,167,7
0,142,167,8
0,142,167,9
0,142,167,10
0,142,167,11
0,142,168,0
0,142,168,1
0,142,168,2
0,142,168,3
0,142,168,4
0,142,168,5
0,142,168,6
0,142,168,7
0,142,168,8
0,142,168,9
0,142,168,10
0,142,168,11
0,142,169,0
0,142,169,1
0,142,169,2
0,142,169,3
0,142,169,4
0,142,169,5
0,142,169,6
0,142,169,7
0,142,169,8
0,142,169,9
0,142,169,10
0,142,169,11
0,142,170,0
0,142,170,1
0,142,170,2
0,142,170,3
0,142,170,4
0,142,170,5
0,142,170,6
0,142,170,7
0,142,170,8
0,142,170,9
0,142,170,10
0,142,170,11
0,142,171,0
0,142,171,1
0,142,171,2
0,142,171,3
0,142,171,4
0,142,171,5
0,142,171,6
0,142,171,7
0,142,171,8
0,142,171,9
0,142,171,10
0,142,171,11
0,142,172,0
0,142,172,1
0,142,172,2
0,142,172,3
0,142,172,4
0,142,172,5
0,142,172,6
0,142,172,7
0,142,172,8
0,142,172,9
0,142,172,10
0,142,172,11
0,142,173,0
0,142,173,1
0,142,173,2
0,142,173,3
0,142,173,4
0,142,173,5
0,142,173,6
0,142,173,7
0,142,173,8
0,142,173,9
0,142,173,10
0,142,173,11
0,142,174,0
0,142,174,1
0,142,174,2
0,142,174,3
0,142,174,4
0,142,174,5
0,142,174,6
0,142,174,7
0,142,174,8
0,142,174,9
0,142,174,10
0,142,174,11
0,142,175,0
0,142,175,1
0,142,175,2
0,142,175,3
0,142,175,4
0,142,175,5
0,142,175,6
0,142,175,7
0,142,175,8
0,142,175,9
0,142,175,10
0,142,175,11
0,142,176,0
0,142,176,1
0,142,176,2
0,142,176,3
0,142,176,4
0,142,176,5
0,142,176,6
0,142,176,7
0,142,176,8
0,142,176,9
0,142,176,10
0,142,176,11
0,142,177,0
0,142,177,1
0,142,177,2
0,142,177,3
0,142,177,4
0,142,177,5
0,142,177,6
0,142,177,7
0,142,177,8
0,142,177,9
0,142,177,10
0,142,177,11
0,143,150,0
0,143,150,1
0,143,150,2
0,143,150,3
0,143,150,4
0,143,150,5
0,143,150,6
0,143,150,7
0,143,150,8
0,143,150,9
0,143,150,10
0,143,150,11
0,143,151,0
0,143,151,1
0,143,151,2
0,143,151,3
0,143,151,4
0,143,151,5
0,143,151,6
0,143,151,7
0,143,151,8
0,143,151,9
0,143,151,10
0,143,151,11
0,143,152,0
0,143,152,1
0,143,152,2
0,143,152,3
0,143,152,4
0,143,152,5
0,143,152,6
0,143,152,7
0,143,152,8
0,143,152,9
0,143,152,10
0,143,152,11
0,143,153,0
0,143,153,1
0,143,153,2
0,143,153,3
0,143,153,4
0,143,153,5
0,143,153,6
0,143,153,7
0,143,153,8
0,143,153,9
0,143,153,10
0,143,153,11
0,143,154,0
0,143,154,1
0,143,154,2
0,143,154,3
0,143,154,4
0,143,154,5
0,143,154,6
0,143,154,7
0,143,154,8
0,143,154,9
0,143,154,10
0,143,154,11
0,143,155,0
0,143,155,1
0,143,155,2
0,143,155,3
0,143,155,4
0,143,155,5
0,143,155,6
0,143,155,7
0,143,155,8
0,143,155,9
0,143,155,10
0,143,155,11
0,143,156,0
0,143,156,1
0,143,156,2
0,143,156,3
0,143,156,4
0,143,156,5
0,143,156,6
0,143,156,7
0,143,156,8
0,143,156,9
0,143,156,10
0,143,156,11
0,143,157,0
0,143,157,1
0,143,157,2
0,143,157,3
0,143,157,4
0,143,157,5
0,143,157,6
0,143,157,7
0,143,157,8
0,143,157,9
0,143,157,10
0,143,157,11
0,143,158,0
0,143,158,1
0,143,158,2
0,143,158,3
0,143,158,4
0,143,158,5
0,143,158,6
0,143,158,7
0,143,158,8
0,143,158,9
0,143,158,10
0,143,158,11
0,143,159,0
0,143,159,1
0,143,159,2
0,143,159,3
0,143,159,4
0,143,159,5
0,143,159,6
0,143,159,7
0,143,159,8
0,143,159,9
0,143,159,10
0,143,159,11
0,143,160,0
0,143,160,1
0,143,160,2
0,143,160,3
0,143,160,4
0,143,160,5
0,143,160,6
0,143,160,7
0,143,160,8
0,143,160,9
0,143,160,10
0,143,160,11
0,143,161,0
0,143,161,1
0,143,161,2
0,143,161,3
0,143,161,4
0,143,161,5
0,143,161,6
0,143,161,7
0,143,161,8
0,143,161,9
0,143,161,10
0,143,161,11
0,143,162,0
0,143,162,1
0,143,162,2
0,143,162,3
0,143,162,4
0,143,162,5
0,143,162,6
0,143,162,7
0,143,162,8
0,143,162,9
0,143,162,10
0,143,162,11
0,143,163,0
0,143,163,1
0,143,163,2
0,143,163,3
0,143,163,4
0,143,163,5
0,143,163,6
0,143,163,7
0,143,163,8
0,143,163,9
0,143,163,10
0,143,163,11
0,143,164,0
0,143,164,1
0,143,164,2
0,143,164,3
0,143,164,4
0,143,164,5
0,143,164,6
0,143,164,7
0,143,164,8
0,143,164,9
0,143,164,10
0,143,164,11
0,143,165,0
0,143,165,1
0,143,165,2
0,143,165,3
0,143,165,4
0,143,165,5
0,143,165,6
0,143,165,7
0,143,165,8
0,143,165,9
0,143,165,10
0,143,165,11
0,143,166,0
0,143,166,1
0,143,166,2
0,143,166,3
0,143,166,4
0,143,166,5
0,143,166,6
0,143,166,7
0,143,166,8
0,143,166,9
0,143,166,10
0,143,166,11
0,143,167,0
0,143,167,1
0,143,167,2
0,143,167,3
0,143,167,4
0,143,167,5
0,143,167,6
0,143,167,7
0,143,167,8
0,143,167,9
0,143,167,10
0,143,167,11
0,143,168,0
0,143,168,1
0,143,168,2
0,143,168,3
0,143,168,4
0,143,168,5
0,143,168,6
0,143,168,7
0,143,168,8
0,143,168,9
0,143,168,10
0,143,168,11
0,143,169,0
0,143,169,1
0,143,169,2
0,143,169,3
0,143,169,4
0,143,169,5
0,143,169,6
0,143,169,7
0,143,169,8
0,143,169,9
0,143,169,10
0,143,169,11
0,143,170,0
0,143,170,1
0,143,170,2
0,143,170,3
0,143,170,4
0,143,170,5
0,143,170,6
0,143,170,7
0,143,170,8
0,143,170,9
0,143,170,10
0,143,170,11
0,143,171,0
0,143,171,1
0,143,171,2
0,143,171,3
0,143,171,4
0,143,171,5
0,143,171,6
0,143,171,7
0,143,171,8
0,143,171,9
0,143,171,10
0,143,171,11
0,143,172,0
0,143,172,1
0,143,172,2
0,143,172,3
0,143,172,4
0,143,172,5
0,143,172,6
0,143,172,7
0,143,172,8
0,143,172,9
0,143,172,10
0,143,172,11
0,143,173,0
0,143,173,1
0,143,173,2
0,143,173,3
0,143,173,4
0,143,173,5
0,143,173,6
0,143,173,7
0,143,173,8
0,143,173,9
0,143,173,10
0,143,173,11
0,143,174,0
0,143,174,1
0,143,174,2
0,143,174,3
0,143,174,4
0,143,174,5
0,143,174,6
0,143,174,7
0,143,174,8
0,143,174,9
0,143,174,10
0,143,174,11
0,143,175,0
0,143,175,1
0,143,175,2
0,143,175,3
0,143,175,4
0,143,175,5
0,143,175,6
0,143,175,7
0,143,175,8
0,143,175,9
0,143,175,10
0,143,175,11
0,143,176,0
0,143,176,1
0,143,176,2
0,143,176,3
0,143,176,4
0,143,176,5
0,143,176,6
0,143,176,7
0,143,176,8
0,143,176,9
0,143,176,10
0,143,176,11
0,143,177,0
0,143,177,1
0,143,177,2
0,143,177,3
0,143,177,4
0,143,177,5
0,143,177,6
0,143,177,7
0,143,177,8
0,143,177,9
0,143,177,10
0,143,177,11
0,144,150,0
0,144,150,1
0,144,150,2
0,144,150,3
0,144,150,4
0,144,150,5
0,144,150,6
0,144,150,7
0,144,150,8
0,144,150,9
0,144,150,10
0,144,150,11
0,144,151,0
0,144,151,1
0,144,151,2
0,144,151,3
0,144,151,4
0,144,151,5
0,144,151,6
0,144,151,7
0,144,151,8
0,144,151,9
0,144,151,10
0,144,151,11
0,144,152,0
0,144,152,1
0,144,152,2
0,144,152,3
0,144,152,4
0,144,152,5
0,144,152,6
0,144,152,7
0,144,152,8
0,144,152,9
0,144,152,10
0,144,152,11
0,144,153,0
0,144,153,1
0,144,153,2
0,144,153,3
0,144,153,4
0,144,153,5
0,144,153,6
0,144,153,7
0,144,153,8
0,144,153,9
0,144,153,10
0,144,153,11
0,144,154,0
0,144,154,1
0,144,154,2
0,144,154,3
0,144,154,4
0,144,154,5
0,144,154,6
0,144,154,7
0,144,154,8
0,144,154,9
0,144,154,10
0,144,154,11
0,144,155,0
0,144,155,1
0,144,155,2
0,144,155,3
0,144,155,4
0,144,155,5
0,144,155,6
0,144,155,7
0,144,155,8
0,144,155,9
0,144,155,10
0,144,155,11
0,144,156,0
0,144,156,1
0,144,156,2
0,144,156,3
0,144,156,4
0,144,156,5
0,144,156,6
0,144,156,7
0,144,156,8
0,144,156,9
0,144,156,10
0,144,156,11
0,144,157,0
0,144,157,1
0,144,157,2
0,144,157,3
0,144,157,4
0,144,157,5
0,144,157,6
0,144,157,7
0,144,157,8
0,144,157,9
0,144,157,10
0,144,157,11
0,144,158,0
0,144,158,1
0,144,158,2
0,144,158,3
0,144,158,4
0,144,158,5
0,144,158,6
0,144,158,7
0,144,158,8
0,144,158,9
0,144,158,10
0,144,158,11
0,144,159,0
0,144,159,1
0,144,159,2
0,144,159,3
0,144,159,4
0,144,159,5
0,144,159,6
0,144,159,7
0,144,159,8
0,144,159,9
0,144,159,10
0,144,159,11
0,144,160,0
0,144,160,1
0,144,160,2
0,144,160,3
0,144,160,4
0,144,160,5
0,144,160,6
0,144,160,7
0,144,160,8
0,144,160,9
0,144,160,10
0,144,160,11
0,144,161,0
0,144,161,1
0,144,161,2
0,144,161,3
0,144,161,4
0,144,161,5
0,144,161,6
0,144,161,7
0,144,161,8
0,144,161,9
0,144,161,10
0,144,161,11
0,144,162,0
0,144,162,1
0,144,162,2
0,144,162,3
0,144,162,4
0,144,162,5
0,144,162,6
0,144,162,7
0,144,162,8
0,144,162,9
0,144,162,10
0,144,162,11
0,144,163,0
0,144,163,1
0,144,163,2
0,144,163,3
0,144,163,4
0,144,163,5
0,144,163,6
0,144,163,7
0,144,163,8
0,144,163,9
0,144,163,10
0,144,163,11
0,144,164,0
0,144,164,1
0,144,164,2
0,144,164,3
0,144,164,4
0,144,164,5
0,144,164,6
0,144,164,7
0,144,164,8
0,144,164,9
0,144,164,10
0,144,164,11
0,144,165,0
0,144,165,1
0,144,165,2
0,144,165,3
0,144,165,4
0,144,165,5
0,144,165,6
0,144,165,7
0,144,165,8
0,144,165,9
0,144,165,10
0,144,165,11
0,144,166,0
0,144,166,1
0,144,166,2
0,144,166,3
0,144,166,4
0,144,166,5
0,144,166,6
0,144,166,7
0,144,166,8
0,144,166,9
0,144,166,10
0,144,166,11
0,144,167,0
0,144,167,1
0,144,167,2
0,144,167,3
0,144,167,4
0,144,167,5
0,144,167,6
0,144,167,7
0,144,167,8
0,144,167,9
0,144,167,10
0,144,167,11
0,144,168,0
0,144,168,1
0,144,168,2
0,144,168,3
0,144,168,4
0,144,168,5
0,144,168,6
0,144,168,7
0,144,168,8
0,144,168,9
0,144,168,10
0,144,168,11
0,144,169,0
0,144,169,1
0,144,169,2
0,144,169,3
0,144,169,4
0,144,169,5
0,144,169,6
0,144,169,7
0,144,169,8
0,144,169,9
0,144,169,10
0,144,169,11
0,144,170,0
0,144,170,1
0,144,170,2
0,144,170,3
0,144,170,4
0,144,170,5
0,144,170,6
0,144,170,7
0,144,170,8
0,144,170,9
0,144,170,10
0,144,170,11
0,144,171,0
0,144,171,1
0,144,171,2
0,144,171,3
0,144,171,4
0,144,171,5
0,144,171,6
0,144,171,7
0,144,171,8
0,144,171,9
0,144,171,10
0,144,171,11
0,144,172,0
0,144,172,1
0,144,172,2
0,144,172,3
0,144,172,4
0,144,172,5
0,144,172,6
0,144,172,7
0,144,172,8
0,144,172,9
0,144,172,10
0,144,172,11
0,144,173,0
0,144,173,1
0,144,173,2
0,144,173,3
0,144,173,4
0,144,173,5
0,144,173,6
0,144,173,7
0,144,173,8
0,144,173,9
0,144,173,10
0,144,173,11
0,144,174,0
0,144,174,1
0,144,174,2
0,144,174,3
0,144,174,4
0,144,174,5
0,144,174,6
0,144,174,7
0,144,174,8
0,144,174,9
0,144,174,10
0,144,174,11
0,144,175,0
0,144,175,1
0,144,175,2
0,144,175,3
0,144,175,4
0,144,175,5
0,144,175,6
0,144,175,7
0,144,175,8
0,144,175,9
0,144,175,10
0,144,175,11
0,144,176,0
0,144,176,1
0,144,176,2
0,144,176,3
0,144,176,4
0,144,176,5
0,144,176,6
0,144,176,7
0,144,176,8
0,144,176,9
0,144,176,10
0,144,176,11
0,144,177,0
0,144,177,1
0,144,177,2
0,144,177,3
0,144,177,4
0,144,177,5
0,144,177,6
0,144,177,7
0,144,177,8
0,144,177,9
0,144,177,10
0,144,177,11
0,145,150,0
0,145,150,1
0,145,150,2
0,145,150,3
0,145,150,4
0,145,150,5
0,145,150,6
0,145,150,7
0,145,150,8
0,145,150,9
0,145,150,10
0,145,150,11
0,145,151,0
0,145,151,1
0,145,151,2
0,145,151,3
0,145,151,4
0,145,151,5
0,145,151,6
0,145,151,7
0,145,151,8
0,145,151,9
0,145,151,10
0,145,151,11
0,145,152,0
0,145,152,1
0,145,152,2
0,145,152,3
0,145,152,4
0,145,152,5
0,145,152,6
0,145,152,7
0,145,152,8
0,145,152,9
0,145,152,10
0,145,152,11
0,145,153,0
0,145,153,1
0,145,153,2
0,145,153,3
0,145,153,4
0,145,153,5
0,145,153,6
0,145,153,7
0,145,153,8
0,145,153,9
0,145,153,10
0,145,153,11
0,145,154,0
0,145,154,1
0,145,154,2
0,145,154,3
0,145,154,4
0,145,154,5
0,145,154,6
0,145,154,7
0,145,154,8
0,145,154,9
0,145,154,10
0,145,154,11
0,145,155,0
0,145,155,1
0,145,155,2
0,145,155,3
0,145,155,4
0,145,155,5
0,145,155,6
0,145,155,7
0,145,155,8
0,145,155,9
0,145,155,10
0,145,155,11
0,145,156,0
0,145,156,1
0,145,156,2
0,145,156,3
0,145,156,4
0,145,156,5
0,145,156,6
0,145,156,7
0,145,156,8
0,145,156,9
0,145,156,10
0,145,156,11
0,145,157,0
0,145,157,1
0,145,157,2
0,145,157,3
0,145,157,4
0,145,157,5
0,145,157,6
0,145,157,7
0,145,157,8
0,145,157,9
0,145,157,10
0,145,157,11
0,145,158,0
0,145,158,1
0,145,158,2
0,145,158,3
0,145,158,4
0,145,158,5
0,145,158,6
0,145,158,7
0,145,158,8
0,145,158,9
0,145,158,10
0,145,158,11
0,145,159,0
0,145,159,1
0,145,159,2
0,145,159,3
0,145,159,4
0,145,159,5
0,145,159,6
0,145,159,7
0,145,159,8
0,145,159,9
0,145,159,10
0,145,159,11
0,145,160,0
0,145,160,1
0,145,160,2
0,145,160,3
0,145,160,4
0,145,160,5
0,145,160,6
0,145,160,7
0,145,160,8
0,145,160,9
0,145,160,10
0,145,160,11
0,145,161,0
0,145,161,1
0,145,161,2
0,145,161,3
0,145,161,4
0,145,161,5
0,145,161,6
0,145,161,7
0,145,161,8
0,145,161,9
0,145,161,10
0,145,161,11
0,145,162,0
0,145,162,1
0,145,162,2
0,145,162,3
0,145,162,4
0,145,162,5
0,145,162,6
0,145,162,7
0,145,162,8
0,145,162,9
0,145,162,10
0,145,162,11
0,145,163,0
0,145,163,1
0,145,163,2
0,145,163,3
0,145,163,4
0,145,163,5
0,145,163,6
0,145,163,7
0,145,163,8
0,145,163,9
0,145,163,10
0,145,163,11
0,145,164,0
0,145,164,1
0,145,164,2
0,145,164,3
0,145,164,4
0,145,164,5
0,145,164,6
0,145,164,7
0,145,164,8
0,145,164,9
0,145,164,10
0,145,164,11
0,145,165,0
0,145,165,1
0,145,165,2
0,145,165,3
0,145,165,4
0,145,165,5
0,145,165,6
0,145,165,7
0,145,165,8
0,145,165,9
0,145,165,10
0,145,165,11
0,145,166,0
0,145,166,1
0,145,166,2
0,145,166,3
0,145,166,4
0,145,166,5
0,145,166,6
0,145,166,7
0,145,166,8
0,145,166,9
0,145,166,10
0,145,166,11
0,145,167,0
0,145,167,1
0,145,167,2
0,145,167,3
0,145,167,4
0,145,167,5
0,145,167,6
0,145,167,7
0,145,167,8
0,145,167,9
0,145,167,10
0,145,167,11
0,145,168,0
0,145,168,1
0,145,168,2
0,145,168,3
0,145,168,4
0,145,168,5
0,145,168,6
0,145,168,7
0,145,168,8
0,145,168,9
0,145,168,10
0,145,168,11
0,145,169,0
0,145,169,1
0,145,169,2
0,145,169,3
0,145,169,4
0,145,169,5
0,145,169,6
0,145,169,7
0,145,169,8
0,145,169,9
0,145,169,10
0,145,169,11
0,145,170,0
0,145,170,1
0,145,170,2
0,145,170,3
0,145,170,4
0,145,170,5
0,145,170,6
0,145,170,7
0,145,170,8
0,145,170,9
0,145,170,10
0,145,170,11
0,145,171,0
0,145,171,1
0,145,171,2
0,145,171,3
0,145,171,4
0,145,171,5
0,145,171,6
0,145,171,7
0,145,171,8
0,145,171,9
0,145,171,10
0,145,171,11
0,145,172,0
0,145,172,1
0,145,172,2
0,145,172,3
0,145,172,4
0,145,172,5
0,145,172,6
0,145,172,7
0,145,172,8
0,145,172,9
0,145,172,10
0,145,172,11
0,145,173,0
0,145,173,1
0,145,173,2
0,145,173,3
0,145,173,4
0,145,173,5
0,145,173,6
0,145,173,7
0,145,173,8
0,145,173,9
0,145,173,10
0,145,173,11
0,145,174,0
0,145,174,1
0,145,174,2
0,145,174,3
0,145,174,4
0,145,174,5
0,145,174,6
0,145,174,7
0,145,174,8
0,145,174,9
0,145,174,10
0,145,174,11
0,145,175,0
0,145,175,1
0,145,175,2
0,145,175,3
0,145,175,4
0,145,175,5
0,145,175,6
0,145,175,7
0,145,175,8
0,145,175,9
0,145,175,10
0,145,175,11
0,145,176,0
0,145,176,1
0,145,176,2
0,145,176,3
0,145,176,4
0,145,176,5
0,145,176,6
0,145,176,7
0,145,176,8
0,145,176,9
0,145,176,10
0,145,176,11
0,145,177,0
0,145,177,1
0,145,177,2
0,145,177,3
0,145,177,4
0,145,177,5
0,145,177,6
0,145,177,7
0,145,177,8
0,145,177,9
0,145,177,10
0,145,177,11
0,146,150,0
0,146,150,1
0,146,150,2
0,146,150,3
0,146,150,4
0,146,150,5
0,146,150,6
0,146,150,7
0,146,150,8
0,146,150,9
0,146,150,10
0,146,150,11
0,146,151,0
0,146,151,1
0,146,151,2
0,146,151,3
0,146,151,4
0,146,151,5
0,146,151,6
0,146,151,7
0,146,151,8
0,146,151,9
0,146,151,10
0,146,151,11
0,146,152,0
0,146,152,1
0,146,152,2
0,146,152,3
0,146,152,4
0,146,152,5
0,146,152,6
0,146,152,7
0,146,152,8
0,146,152,9
0,146,152,10
0,146,152,11
0,146,153,0
0,146,153,1
0,146,153,2
0,146,153,3
0,146,153,4
0,146,153,5
0,146,153,6
0,146,153,7
0,146,153,8
0,146,153,9
0,146,153,10
0,146,153,11
0,146,154,0
0,146,154,1
0,146,154,2
0,146,154,3
0,146,154,4
0,146,154,5
0,146,154,6
0,146,154,7
0,146,154,8
0,146,154,9
0,146,154,10
0,146,154,11
0,146,155,0
0,146,155,1
0,146,155,2
0,146,155,3
0,146,155,4
0,146,155,5
0,146,155,6
0,146,155,7
0,146,155,8
0,146,155,9
0,146,155,10
0,146,155,11
0,146,156,0
0,146,156,1
0,146,156,2
0,146,156,3
0,146,156,4
0,146,156,5
0,146,156,6
0,146,156,7
0,146,156,8
0,146,156,9
0,146,156,10
0,146,156,11
0,146,157,0
0,146,157,1
0,146,157,2
0,146,157,3
0,146,157,4
0,146,157,5
0,146,157,6
0,146,157,7
0,146,157,8
0,146,157,9
0,146,157,10
0,146,157,11
0,146,158,0
0,146,158,1
0,146,158,2
0,146,158,3
0,146,158,4
0,146,158,5
0,146,158,6
0,146,158,7
0,146,158,8
0,146,158,9
0,146,158,10
0,146,158,11
0,146,159,0
0,146,159,1
0,146,159,2
0,146,159,3
0,146,159,4
0,146,159,5
0,146,159,6
0,146,159,7
0,146,159,8
0,146,159,9
0,146,159,10
0,146,159,11
0,146,160,0
0,146,160,1
0,146,160,2
0,146,160,3
0,146,160,4
0,146,160,5
0,146,160,6
0,146,160,7
0,146,160,8
0,146,160,9
0,146,160,10
0,146,160,11
0,146,161,0
0,146,161,1
0,146,161,2
0,146,161,3
0,146,161,4
0,146,161,5
0,146,161,6
0,146,161,7
0,146,161,8
0,146,161,9
0,146,161,10
0,146,161,11
0,146,162,0
0,146,162,1
0,146,162,2
0,146,162,3
0,146,162,4
0,146,162,5
0,146,162,6
0,146,162,7
0,146,162,8
0,146,162,9
0,146,162,10
0,146,162,11
0,146,163,0
0,146,163,1
0,146,163,2
0,146,163,3
0,146,163,4
0,146,163,5
0,146,163,6
0,146,163,7
0,146,163,8
0,146,163,9
0,146,163,10
0,146,163,11
0,146,164,0
0,146,164,1
0,146,164,2
0,146,164,3
0,146,164,4
0,146,164,5
0,146,164,6
0,146,164,7
0,146,164,8
0,146,164,9
0,146,164,10
0,146,164,11
0,146,165,0
0,146,165,1
0,146,165,2
0,146,165,3
0,146,165,4
0,146,165,5
0,146,165,6
0,146,165,7
0,146,165,8
0,146,165,9
0,146,165,10
0,146,165,11
0,146,166,0
0,146,166,1
0,146,166,2
0,146,166,3
0,146,166,4
0,146,166,5
0,146,166,6
0,146,166,7
0,146,166,8
0,146,166,9
0,146,166,10
0,146,166,11
0,146,167,0
0,146,167,1
0,146,167,2
0,146,167,3
0,146,167,4
0,146,167,5
0,146,167,6
0,146,167,7
0,146,167,8
0,146,167,9
0,146,167,10
0,146,167,11
0,146,168,0
0,146,168,1
0,146,168,2
0,146,168,3
0,146,168,4
0,146,168,5
0,146,168,6
0,146,168,7
0,146,168,8
0,146,168,9
0,146,168,10
0,146,168,11
0,146,169,0
0,146,169,1
0,146,169,2
0,146,169,3
0,146,169,4
0,146,169,5
0,146,169,6
0,146,169,7
0,146,169,8
0,146,169,9
0,146,169,10
0,146,169,11
0,146,170,0
0,146,170,1
0,146,170,2
0,146,170,3
0,146,170,4
0,146,170,5
0,146,170,6
0,146,170,7
0,146,170,8
0,146,170,9
0,146,170,10
0,146,170,11
0,146,171,0
0,146,171,1
0,146,171,2
0,146,171,3
0,146,171,4
0,146,171,5
0,146,171,6
0,146,171,7
0,146,171,8
0,146,171,9
0,146,171,10
0,146,171,11
0,146,172,0
0,146,172,1
0,146,172,2
0,146,172,3
0,146,172,4
0,146,172,5
0,146,172,6
0,146,172,7
0,146,172,8
0,146,172,9
0,146,172,10
0,146,172,11
0,146,173,0
0,146,173,1
0,146,173,2
0,146,173,3
0,146,173,4
0,146,173,5
0,146,173,6
0,146,173,7
0,146,173,8
0,146,173,9
0,146,173,10
0,146,173,11
0,146,174,0
0,146,174,1
0,146,174,2
0,146,174,3
0,146,174,4
0,146,174,5
0,146,174,6
0,146,174,7
0,146,174,8
0,146,174,9
0,146,174,10
0,146,174,11
0,146,175,0
0,146,175,1
0,146,175,2
0,146,175,3
0,146,175,4
0,146,175,5
0,146,175,6
0,146,175,7
0,146,175,8
0,146,175,9
0,146,175,10
0,146,175,11
0,146,176,0
0,146,176,1
0,146,176,2
0,146,176,3
0,146,176,4
0,146,176,5
0,146,176,6
0,146,176,7
0,146,176,8
0,146,176,9
0,146,176,10
0,146,176,11
0,146,177,0
0,146,177,1
0,146,177,2
0,146,177,3
0,146,177,4
0,146,177,5
0,146,177,6
0,146,177,7
0,146,177,8
0,146,177,9
0,146,177,10
0,146,177,11
0,147,150,0
0,147,150,1
0,147,150,2
0,147,150,3
0,147,150,4
0,147,150,5
0,147,150,6
0,147,150,7
0,147,150,8
0,147,150,9
0,147,150,10
0,147,150,11
0,147,151,0
0,147,151,1
0,147,151,2
0,147,151,3
0,147,151,4
0,147,151,5
0,147,151,6
0,147,151,7
0,147,151,8
0,147,151,9
0,147,151,10
0,147,151,11
0,147,152,0
0,147,152,1
0,147,152,2
0,147,152,3
0,147,152,4
0,147,152,5
0,147,152,6
0,147,152,7
0,147,152,8
0,147,152,9
0,147,152,10
0,147,152,11
0,147,153,0
0,147,153,1
0,147,153,2
0,147,153,3
0,147,153,4
0,147,153,5
0,147,153,6
0,147,153,7
0,147,153,8
0,147,153,9
0,147,153,10
0,147,153,11
0,147,154,0
0,147,154,1
0,147,154,2
0,147,154,3
0,147,154,4
0,147,154,5
0,147,154,6
0,147,154,7
0,147,154,8
0,147,154,9
0,147,154,10
